,DATE,ID,INDUSTRY,CPI1,CPI2,CPI3,CPI4,CPI5,CPI6,f_t0,f_t1,f_t2,f_t3,f_t4,r_t0,r_t1,r_t2,r_t3,e_t0,e_t1,e_t2,e_t3,e_t4
139,1983-06-30,43,,-0.4,3.4,5.6,6.0,2.2,4.0,0.0085,0.0226189999999999,0.0379582849999997,0.0436670555674998,0.0541037261231749,-0.0007499999999999,0.0032764999999999,0.0081675243749996,0.0010039104346872,0.0030646258503401,-0.0011904285714283,-0.0063256319387752,0.0025914478338608,0.0020187228564167
140,1983-06-30,47,,-0.4,5.1,5.5,6.2,5.0,6.6,0.01275,0.0266753124999998,0.0425887798437498,0.0556211395917967,0.0730388883950612,-0.00075,0.0027869374999995,0.0048779117812496,0.0028634639423903,-0.0011853741496598,-0.0052467410714283,-0.0109561267825253,-0.0093626361904359,-0.0169164394154694
141,1983-06-30,60,,-0.4,4.1,4.5,5.4,5.1,5.1,0.0102499999999999,0.0216153125,0.0354071192187501,0.0486085599887893,0.0619783191286464,-0.0002499999999999,-1.8749999997069722e-07,0.0007660215937501,0.0012931089178829,0.0013146258503401,-0.0001867410714284,-0.0037744661575256,-0.0023500565874285,-0.0058558701490547
142,1983-06-30,62,,0.0,3.5,5.6,4.0,3.8,3.7,0.00875,0.0228725,0.033101225,0.0429156866375,0.0525626567388968,-0.00125,-0.0002574999999997,-0.00179477,-0.0023292683125002,0.0028146258503401,-0.0014439285714284,-0.0014685719387754,0.0033428167638607,0.0035597922406949
143,1983-06-30,66,,-0.5,4.2,6.6,6.3,6.3,6.0,0.0105,0.0271732499999999,0.0433512286874999,0.0597840105393279,0.0756807706974176,-0.0012499999999999,0.0022705,0.0028187117500002,0.0026029733308281,0.0010646258503401,-0.0057446785714283,-0.0117185756262754,-0.0135255071379671,-0.0195583217178259
146,1983-06-30,70,,0.0,3.5,5.4,5.3,5.5,5.5,0.00875,0.022368125,0.0359145026562499,0.0501583270677732,0.0645980040649549,-0.0049999999999999,-0.0050674999999997,-0.0051346443749999,-0.0052052457351561,0.0028146258503401,-0.0009395535714284,-0.0042818495950254,-0.0038998236664125,-0.0084755550853632
148,1983-06-30,79,,-0.4,2.5,3.2,4.0,5.1,4.9,0.00625,0.0143000000000002,0.0244430000000002,0.0375046482500003,0.0502140801910628,-0.00325,-0.0070616249999997,-0.0086642836874997,-0.0110992446928122,0.0053146258503401,0.0071285714285713,0.0071896530612243,0.0087538551513604,0.0059083687885288
149,1983-06-30,80,,-0.4,3.5,4.0,4.2,4.6,4.5,0.00875,0.0188375,0.0295352937499999,0.041374949628125,0.0530904178114415,-0.0017499999999999,-0.0025253749999998,-0.0048499579062499,-0.0082674844900545,0.0028146258503401,0.0025910714285715,0.0020973593112245,0.0048835537732356,0.0030320311681502
150,1983-06-30,82,,-0.3,5.0,5.6,5.4,5.1,5.4,0.0125,0.026675,0.0405351124999999,0.053801935184375,0.0680282613093641,-0.00225,-0.0058331250000001,-0.0092675235937502,-0.0122726417688283,-0.0009353741496598,-0.0052464285714284,-0.0089024594387754,-0.0075434317830143,-0.0119058123297723
152,1983-06-30,94,,-0.4,3.5,4.4,4.6,4.9,4.8,0.00875,0.0198462499999998,0.0315744818749998,0.0442112692779688,0.0567418045093044,-0.00525,-0.0078427500000004,-0.0097313973750003,-0.0111522393419065,0.0028146258503401,0.0015823214285717,5.817118622464257e-05,0.0020472341233919,-0.0006193555297127
153,1983-06-30,99,,0.0,0.4,0.2,0.3,0.1,0.0,0.001,0.0015004999999999,0.002251625375,0.0025021882813438,0.0025021882813438,0.001,0.0015004999999999,0.002251625375,0.0025021882813438,0.0105646258503401,0.0199280714285716,0.0293810276862245,0.0437563151200168,0.0536202606982478
154,1983-09-30,5,,4.2,4.5,4.4,4.6,4.7,4.5,0.01125,0.0223737499999998,0.0341310481249998,0.0462820879404686,0.0580527614297989,-0.00025,-0.0012642500000001,-0.0020465173750001,-0.0025886527369065,-0.0014988231338262,-0.0025351487895086,0.0001661946456794,-0.0022336683036157,-0.0049256598830604
155,1983-09-30,13,,1.3,3.0,4.0,4.0,4.1,4.1,0.0075,0.0175750000000001,0.02775075,0.0382851951875,0.0489276184381719,-6.245004513516506e-17,0.0,0.0,0.0,0.0022511768661737,0.002263601210491,0.0065464927706793,0.0057632244493528,0.0041994831085665
156,1983-09-30,19,,4.2,4.3,4.6,4.9,4.8,4.8,0.01075,0.0223736250000001,0.0348977019062501,0.0473164743291252,0.0598842720210748,-0.002,-0.0022761874999996,-0.0023040707968746,-0.0023317196464369,-0.0009988231338262,-0.0025350237895089,-0.0006004591355708,-0.0032680546922723,-0.0067571704743363
159,1983-09-30,30,,1.3,1.1,1.3,1.5,1.6,1.7,0.00275,0.0060089375,0.0097814710156249,0.0138205968996873,0.0181293344365112,-0.0009999999999999,-0.0020069999999998,-0.0022665302343751,-0.0027816203559376,0.0070011768661737,0.0138296637104911,0.0245157717550543,0.0302278227371655,0.0349977671102272
161,1983-09-30,40,,5.0,5.1,5.2,5.9,5.8,5.1,0.01275,0.02591575,0.0410480073125001,0.0561432034185314,0.0696090292621176,0.0004999999999999,-0.0005057499999998,-0.0020528420624998,-0.0005179569983435,-0.0029988231338262,-0.0060771487895088,-0.0067507645418207,-0.0120947837816784,-0.0164819277153791
162,1983-09-30,43,,4.2,4.6,5.4,4.9,4.0,3.9,0.0115,0.02515525,0.0377134018125002,0.0480905358306253,0.0583094185549739,-0.0025,-0.0040547499999996,0.0028427468125002,0.0028711742806253,-0.0017488231338262,-0.0053166487895088,-0.0034161590418209,-0.0040421161937724,-0.0051823170082354
163,1983-09-30,47,,5.0,3.2,6.4,1.2,2.6,3.9,0.008,0.0241279999999999,0.0272003839999999,0.0338771864959999,0.0439574890643359,-0.0057499999999999,-0.0053351249999999,-0.0151310300624998,-0.025652695898531,0.0017511768661737,-0.0042893987895087,0.0070968587706794,0.0101712331408529,0.0091696124824025
164,1983-09-30,60,,4.2,4.7,4.2,4.5,4.7,4.9,0.01175,0.0223733749999999,0.0338750754687497,0.0460231076055075,0.0588368906736751,0.0005,-0.0025285000000001,-0.0040942984375003,-0.0051803758180473,-0.0019988231338262,-0.0025347737895087,0.0004221673019295,-0.0019746879686546,-0.0057097891269366
165,1983-09-30,62,,4.8,4.6,4.6,4.0,4.0,4.0,0.0115,0.0231322500000001,0.0333635725000001,0.043697208225,0.0541341803072499,-0.0025,-0.0010077499999998,-0.0005057574999998,0.0002645869225001,-0.0017488231338262,-0.0032936487895089,0.0009336702706792,0.0003512114118529,-0.0010070787605114
167,1983-09-30,66,,4.4,5.0,6.2,5.3,5.8,6.0,0.0125,0.02819375,0.0418173171875,0.0569236682867186,0.0727775233110192,-0.0039999999999999,-0.0043161249999998,-0.0069545883437498,-0.0075798158274997,-0.0027488231338262,-0.0083551487895088,-0.0075200744168206,-0.0128752486498657,-0.0196504217642807
168,1983-09-30,67,,4.1,4.4,3.5,4.0,4.0,4.0,0.011,0.0198462499999998,0.0300447124999998,0.0403451596249999,0.05074861122125,0.0009999999999999,0.0022712499999999,0.0022939625,0.002316902125,-0.0012488231338262,-7.648789508651888e-06,0.0042525302706795,0.0037032600118529,0.0023784903254884
169,1983-09-30,68,,4.2,4.9,4.8,5.1,5.8,4.6,0.01225,0.024397,0.0374580617499999,0.0525012036453749,0.0646049674872968,0.0002499999999999,0.000253,0.0005122617500001,0.002852817595375,-0.0024988231338262,-0.0045583987895088,-0.0031608189793206,-0.008452784008522,-0.0114778659405583
170,1983-09-30,70,,1.6,5.2,5.4,5.5,5.5,6.0,0.013,0.0266755,0.040792288125,0.0551031820867187,0.0709297298180193,-0.0005,-0.0002533749999997,-0.0002568589062497,-0.0002603907162106,-0.0032488231338262,-0.0068368987895088,-0.0064950453543206,-0.0110547624498658,-0.0178026282712808
171,1983-09-30,79,,4.2,3.8,4.1,5.4,5.7,5.9,0.0095,0.0198473750000001,0.0336153145625002,0.0483443327950159,0.0638074117037423,0.0014999999999999,0.001767375,0.0025547945624999,0.0046533214250157,0.0002511768661737,-8.77378950892016e-06,0.0006819282081791,-0.004295913158163,-0.0106803101570038
172,1983-09-30,80,,4.2,4.6,4.3,4.6,4.5,4.3,0.0115,0.0223736250000001,0.0341309216875003,0.0457648945564845,0.0570068671729668,0.0014999999999999,0.0017686250000001,0.0017889641875004,0.0018090900346094,-0.0017488231338262,-0.0025350237895089,0.000166321083179,-0.0017164749196316,-0.0038797656262283
173,1983-09-30,82,,5.1,5.2,5.4,5.1,5.4,5.6,0.013,0.0266755,0.0397656126250001,0.0538024483954375,0.0685556826729736,-0.001,-0.0010135,-0.001026422125,-0.0010402788236876,-0.0032488231338262,-0.0068368987895088,-0.0054683698543207,-0.0097540287585846,-0.0154285811262351
175,1983-09-30,94,,4.2,4.6,4.3,4.7,4.6,4.4,0.0115,0.0223736250000001,0.0343865150937501,0.0462819600173283,0.0577910615775187,0.0005000000000001,-0.0002528749999997,-0.0007671595312499,-0.0012935587031717,-0.0017488231338262,-0.0025350237895089,-8.927232307076594e-05,-0.0022335403804754,-0.0046639600307802
176,1983-09-30,99,,0.4,0.3,0.2,0.5,0.4,0.3,0.00075,0.0012503749999999,0.0025019379687498,0.0035044399067185,0.0042570682366487,0.00025,-2.220446049250313e-16,0.0010012503749996,0.0020037523129683,0.0090011768661737,0.0185882262104912,0.0317953048019294,0.0405439797301343,0.0488700333100897
178,1983-12-31,5,,4.8,5.8,5.6,5.4,5.1,5.0,0.0144999999999999,0.0287029999999999,0.0425904905,0.0558835192538751,0.0690820632445485,0.0035000000000001,0.0060765,0.007948129125,0.0096014313134065,-0.0045099900099899,-0.0043939756909756,-0.0086244565339661,-0.0129264762968324,-0.0171340112964968
179,1983-12-31,13,,3.0,4.0,4.1,4.2,4.2,4.3,0.01,0.0203524999999999,0.03106620125,0.041892396363125,0.0530927396240286,-8.673617379884035e-18,0.0002524999999999,0.0005101762499999,0.0007731721068751,-9.990009989904389e-06,0.0039565243090242,0.0028998327160338,0.0010646465939176,-0.0011446876759768
180,1983-12-31,19,,4.6,4.9,4.9,4.6,4.5,4.5,0.01225,0.0246500625000001,0.0364335382187501,0.0480934155237111,0.0598844664483528,0.0007499999999999,0.0007591874999999,0.0002559727187498,-0.0005182807622892,-0.0022599900099899,-0.0003410381909758,-0.0024675042527162,-0.0051363725666684,-0.0079364145003011
181,1983-12-31,23,,4.9,5.0,5.0,5.0,5.2,5.5,0.0125,0.0251562499999999,0.0379707031249998,0.0514643222656248,0.065921956696777,4.5102810375396984e-17,-0.0007593750000001,-0.00205126171875,-0.0041579720507811,-0.0025099900099899,-0.0008472256909757,-0.0040046691589659,-0.008507279308582,-0.0139739047487252
183,1983-12-31,35,,4.9,4.5,4.5,4.0,5.0,5.5,0.01125,0.0226265624999999,0.032852828125,0.0457634884765625,0.0601427364431153,-0.001,0.0002540624999998,0.0005121962499998,0.000518598703125,-0.0012599900099899,0.0016824618090243,0.0011132058410339,-0.0028064455195198,-0.0081946844950635
184,1983-12-31,40,,4.7,6.5,6.1,6.1,5.5,6.1,0.01625,0.0317478125000001,0.0474819666406252,0.0618848436819337,0.0780785875480831,0.0032500000000001,0.0038060625,0.0046350612656251,0.0057416402634022,-0.0062599900099899,-0.0074387881909758,-0.0135159326745912,-0.0189278007248909,-0.0261305356000314
186,1983-12-31,43,,4.7,5.2,4.0,3.8,5.0,5.9,0.013,0.0231299999999998,0.0328497349999998,0.0457603566874997,0.0611853219486404,-0.0005,-0.0027853750000004,-0.0033247937500004,-0.0005168737178129,-0.0030099900099899,0.0011790243090243,0.001116298966034,-0.002803313730457,-0.0092372700005887
188,1983-12-31,47,,3.3,3.8,4.6,4.8,5.3,5.7,0.0095,0.02110925,0.0333625610000001,0.04705461493325,0.0619751431960489,-0.0065,0.0020612500000001,0.0076907490000002,0.0113825027662501,0.00049000999001,0.0031997743090241,0.0006034729660338,-0.0040975719762073,-0.0100270912479971
190,1983-12-31,60,,4.8,5.8,3.4,3.3,4.5,5.5,0.0144999999999999,0.0231232499999998,0.0315640168124999,0.0431691120016406,0.0575126872916631,0.004,0.0012551249999999,-0.0023110586562498,-0.0033709331416014,-0.0045099900099899,0.0011857743090244,0.0024020171535339,-0.0002120690445979,-0.0055646353436114
191,1983-12-31,62,,5.0,4.2,4.6,4.0,4.0,4.2,0.0105,0.02212075,0.0323419575000001,0.042665377075,0.0536133635342874,-0.001,0.00050575,0.0005108075000002,0.0005159155750003,-0.0005099900099899,0.0021882743090242,0.0016240764660337,0.0002916658820426,-0.0016653115862357
192,1983-12-31,66,,3.0,3.0,3.1,3.1,3.2,3.2,0.0075,0.015308125,0.0231767629687498,0.0313621770724998,0.0396130744890799,-0.008,-0.01364725,-0.0206984649687502,-0.0281711792840624,0.00249000999001,0.0090008993090242,0.0107892709972841,0.0115948658845428,0.0123349774589718
193,1983-12-31,67,,4.7,5.0,4.5,4.5,4.5,4.5,0.0125,0.0238906249999999,0.0354093945312499,0.0470577502197264,0.0588371499096984,0.0037499999999999,0.0050531249999998,0.0063835195312498,0.0077416164697263,-0.0025099900099899,0.0004183993090243,-0.0014433605652159,-0.0041007072626837,-0.0068890979616467
194,1983-12-31,70,,4.7,5.0,5.0,5.5,5.5,6.0,0.0125,0.0251562499999999,0.0392521484374999,0.0535418654785153,0.0693449934606929,-0.001,-0.002279375,-0.0023107164062501,-0.0036444423378907,-0.0025099900099899,-0.0008472256909757,-0.0052861144714659,-0.0105848225214726,-0.0173969415126411
195,1983-12-31,79,,4.6,4.5,5.0,5.5,5.7,5.8,0.01125,0.0238906249999999,0.0379691210937498,0.0527601810693358,0.0680252036948412,0.0009999999999999,2.2499999998704112e-06,-0.0005096632500003,-0.0010361653434847,-0.0012599900099899,0.0004183993090243,-0.0040030871277159,-0.0098031381122931,-0.0160771517467894
196,1983-12-31,80,,4.8,5.8,5.9,5.8,5.7,5.6,0.0144999999999999,0.029463875,0.0443911011875,0.0592736743794219,0.074103505820734,0.0037499999999999,0.0070902499999998,0.0105157729062499,0.0142841863191482,-0.0045099900099899,-0.0051548506909757,-0.010425067221466,-0.0163166314223792,-0.0221554538726822
197,1983-12-31,82,,4.9,4.9,5.2,5.4,5.6,5.5,0.01225,0.02540925,0.0392522748750001,0.0538018067232501,0.0682915815656948,-0.00125,-0.0010128750000002,-0.0010265488125,-0.001040920495875,-0.0022599900099899,-0.0011002256909757,-0.0052862409089662,-0.0108447637662074,-0.016343529617643
198,1983-12-31,84,,4.7,5.3,5.4,5.5,5.6,5.7,0.01325,0.026928875,0.0410491470312499,0.0556238350896873,0.0706664747397154,0.00075,0.001772625,0.0005155532812501,-0.0005177625665622,-0.0032599900099899,-0.0026198506909758,-0.007083113065216,-0.0126667921326446,-0.0187184227916636
199,1983-12-31,94,,4.8,5.8,5.5,5.3,5.1,4.8,0.0144999999999999,0.0284493749999998,0.0420763292187498,0.0553628024162888,0.0680271560452843,0.0037499999999999,0.0058230624999997,0.0076898141249996,0.0095980356565077,-0.0045099900099899,-0.0041403506909756,-0.0081102952527158,-0.0124057594592461,-0.0160791040972325
200,1984-03-31,13,,3.6,4.1,4.3,4.3,4.5,4.9,0.0102499999999999,0.0211101875000001,0.0320871220156251,0.0436981021383009,0.0564834038894952,-9.367506770274757e-17,0.0002525625,0.0005104919531251,0.001032023302629,0.0039273821299044,0.0026286849035606,0.0005538275392709,-0.0021550754320696,-0.0053788869096074
201,1984-03-31,19,,4.9,4.3,4.6,4.8,5.0,5.1,0.01075,0.0223736250000001,0.0346421085000001,0.04757513485625,0.0609317178256674,-0.0015,-0.0015172499999998,-0.00076753884375,0.0005171289798828,0.0034273821299044,0.0013652474035605,-0.0020011589451041,-0.0060321081500187,-0.0098272008457795
204,1984-03-31,40,,4.8,5.4,5.9,6.2,6.3,6.1,0.0135,0.028449125,0.0443900864375002,0.0608392302988907,0.0770170285609488,-0.0017499999999999,-0.0022834375,-0.0005150487968748,-7.082478084008414e-07,0.0006773821299044,-0.0047102525964393,-0.0117491368826041,-0.0192962035926593,-0.025912511581061
205,1984-03-31,41,,0.3,0.3,0.7,0.8,0.7,0.8,0.00075,0.0025013124999999,0.0045063151249999,0.0062642011764686,0.0082767295788215,-0.00925,-0.0178511875,-0.0273251505,-0.0374333263032189,0.0134273821299044,0.0212375599035608,0.028134634429896,0.0352788255297626,0.0428277874010663
206,1984-03-31,43,,4.8,4.3,3.8,5.0,5.8,5.2,0.01075,0.020352125,0.0331065265624999,0.0480865711976561,0.0617116966232256,0.0007499999999999,0.000757125,0.0007665890624999,0.0005196196195311,0.0034273821299044,0.0033867474035607,-0.0004655770076038,-0.0065435444914248,-0.0106071796433377
207,1984-03-31,47,,0.3,0.7,1.3,2.6,1.3,0.6,0.0017499999999999,0.0050056874999999,0.0115382244687498,0.0148257236982731,0.0163479622838207,-0.00975,-0.0186323125,-0.0256629790312501,-0.0371555969516017,0.0124273821299044,0.0187331849035607,0.0211027250861461,0.0267173030079581,0.034756554696067
208,1984-03-31,60,,4.8,4.2,4.4,4.5,4.6,5.2,0.0105,0.0216154999999997,0.0331086743749997,0.0449894241303123,0.0585742866440064,0.002,0.0047953749999998,0.0048493229687496,0.0025915066422264,0.0036773821299044,0.0021233724035609,-0.0004677248201037,-0.003446397424081,-0.0074697696641186
209,1984-03-31,62,,3.4,3.3,4.4,5.2,5.1,4.4,0.00825,0.01934075,0.0325921797499999,0.0457577300418123,0.0572610650722722,-0.00325,-0.0022742500000001,0.0007610297499998,0.0030923529668123,0.0059273821299044,0.0043981224035607,4.876980489609828e-05,-0.004214703335581,-0.0061565480923844
211,1984-03-31,66,,4.9,4.7,5.4,5.6,5.0,5.3,0.01175,0.025408625,0.03976434575,0.052761400071875,0.0667104886228273,0.004,0.0098485625000002,0.0160798027500002,0.0208873807278751,0.0024273821299044,-0.0016697525964393,-0.007123396195104,-0.0112183733656436,-0.0156059716429395
213,1984-03-31,70,,4.8,5.5,5.0,5.5,5.7,5.8,0.01375,0.0264218749999998,0.0405351757812497,0.0553628020361327,0.0706655626656567,0.00125,-2.220446049250313e-16,0.0,-0.0007804013818355,0.0004273821299044,-0.002683002596439,-0.0078942262263537,-0.0138197753299014,-0.0195610456857688
215,1984-03-31,82,,3.5,4.4,5.6,5.9,6.4,6.3,0.011,0.0251539999999999,0.0402750214999998,0.0569194218439998,0.0735659027380428,-0.0019999999999998,-0.0015215000000001,-0.0007739355000002,0.0015560416852498,0.0031773821299044,-0.0014151275964391,-0.0076340719451037,-0.0153763951377685,-0.022461385758155
216,1984-03-31,84,,4.1,4.0,4.5,5.0,5.5,6.0,0.01,0.0213624999999999,0.0341295312499998,0.0483488123046873,0.0640740444892575,-0.0035,-0.0060731250000001,-0.0076901925000001,-0.00831684250875,0.0041773821299044,0.0023763724035608,-0.0014885816951037,-0.006805785598456,-0.0129695275093697
220,1984-06-30,13,,4.4,4.6,4.7,4.5,5.2,5.4,0.0115,0.0233851249999998,0.0348982076562498,0.048351884355781,0.0625046347945841,0.0007499999999999,0.0017695624999998,0.0017894700781246,0.0025875647423239,-0.0020721716514954,-0.0051796633615086,-0.0079151127277714,-0.0119409610787981,-0.0166658831690966
222,1984-06-30,19,,5.1,4.1,4.4,4.8,5.3,5.7,0.0102499999999999,0.0213627499999999,0.0336191029999999,0.0473145561147498,0.0622387885393851,-0.00125,-0.00227525,-0.0028143720000002,-0.0023334456915002,-0.0008221716514954,-0.0031572883615087,-0.0066360080715215,-0.0109036328377669,-0.0164000369138976
223,1984-06-30,20,,3.1,3.1,3.1,3.1,3.2,3.2,0.00775,0.0155600624999998,0.0234306529843748,0.0316180982082499,0.0398710429939159,0.00125,0.0025178124999998,0.0038036283593749,0.0086772857532186,0.0016778283485045,0.0026453991384913,0.0035524419441035,0.004792825068733,0.0059677086315714
224,1984-06-30,30,,3.1,3.1,3.1,3.2,3.2,3.3,0.00775,0.0155600624999998,0.0236845429999998,0.0318740193439999,0.040386980003588,0.0017499999999999,0.0027695624999999,0.0027917189999999,0.0017931599280001,0.0016778283485045,0.0026453991384913,0.0032985519284784,0.004536903932983,0.0054517716218993
227,1984-06-30,40,,5.0,3.6,5.1,6.2,6.5,6.3,0.009,0.0218647499999999,0.0377036536250001,0.0545663379964065,0.0711757578198499,-0.00575,-0.0086138750000002,-0.0090050097187499,-0.0081046324633358,0.0004278283485045,-0.0036592883615087,-0.0107205586965217,-0.0181554147194236,-0.0253370061943625
228,1984-06-30,41,,3.3,3.3,3.4,3.6,3.8,4.0,0.00825,0.0168201249999999,0.0259715061249998,0.0357182354331875,0.0460754177875193,0.0065,0.0130666249999999,0.0204614375,0.0281971466709376,0.0011778283485045,0.0013853366384912,0.0010115888034785,0.0006926878437953,-0.0002366661620318
229,1984-06-30,43,,5.0,4.1,5.1,5.1,6.2,5.7,0.0102499999999999,0.0231306875000001,0.0361756037656251,0.0522363256239923,0.0672306932641344,0.0007499999999999,0.0010119375000001,-0.0007638681093746,0.0018166406146176,-0.0008221716514954,-0.0049252258615088,-0.0091925088371467,-0.0158254023470094,-0.0213919416386469
230,1984-06-30,60,,5.0,4.0,4.9,5.9,6.2,6.6,0.01,0.0223725000000001,0.037452494375,0.0535330080378126,0.0709163026704364,-0.0009999999999998,-1.2499999997306332e-06,0.0033214462500001,0.0059582562871878,-0.0005721716514954,-0.0041670383615088,-0.0104693994465216,-0.0171220847608297,-0.025077551044949
231,1984-06-30,62,,4.4,4.3,4.3,4.7,4.8,5.0,0.01075,0.0216155625,0.033619545359375,0.0460229799036875,0.0590982671524835,-0.0002499999999998,-0.0025274374999997,-0.0035812778906247,-0.0025870524020621,-0.0013221716514954,-0.0034101008615088,-0.0066364504308966,-0.0096120566267046,-0.0132595155269961
232,1984-06-30,65,,5.0,4.2,4.4,4.7,4.9,4.8,0.0105,0.0216154999999997,0.0336194821249997,0.046281320781031,0.0588366966304034,-0.00025,-0.0005054375000002,-3.159218751047632e-07,0.0002580851575937,-0.0010721716514954,-0.0034100383615085,-0.0066363871965213,-0.0098703975040481,-0.012997945004916
