DATE,RCON65Q4,RCON66Q1,RCON66Q2,RCON66Q3,RCON66Q4,RCON67Q1,RCON67Q2,RCON67Q3,RCON67Q4,RCON68Q1,RCON68Q2,RCON68Q3,RCON68Q4,RCON69Q1,RCON69Q2,RCON69Q3,RCON69Q4,RCON70Q1,RCON70Q2,RCON70Q3,RCON70Q4,RCON71Q1,RCON71Q2,RCON71Q3,RCON71Q4,RCON72Q1,RCON72Q2,RCON72Q3,RCON72Q4,RCON73Q1,RCON73Q2,RCON73Q3,RCON73Q4,RCON74Q1,RCON74Q2,RCON74Q3,RCON74Q4,RCON75Q1,RCON75Q2,RCON75Q3,RCON75Q4,RCON76Q1,RCON76Q2,RCON76Q3,RCON76Q4,RCON77Q1,RCON77Q2,RCON77Q3,RCON77Q4,RCON78Q1,RCON78Q2,RCON78Q3,RCON78Q4,RCON79Q1,RCON79Q2,RCON79Q3,RCON79Q4,RCON80Q1,RCON80Q2,RCON80Q3,RCON80Q4,RCON81Q1,RCON81Q2,RCON81Q3,RCON81Q4,RCON82Q1,RCON82Q2,RCON82Q3,RCON82Q4,RCON83Q1,RCON83Q2,RCON83Q3,RCON83Q4,RCON84Q1,RCON84Q2,RCON84Q3,RCON84Q4,RCON85Q1,RCON85Q2,RCON85Q3,RCON85Q4,RCON86Q1,RCON86Q2,RCON86Q3,RCON86Q4,RCON87Q1,RCON87Q2,RCON87Q3,RCON87Q4,RCON88Q1,RCON88Q2,RCON88Q3,RCON88Q4,RCON89Q1,RCON89Q2,RCON89Q3,RCON89Q4,RCON90Q1,RCON90Q2,RCON90Q3,RCON90Q4,RCON91Q1,RCON91Q2,RCON91Q3,RCON91Q4,RCON92Q1,RCON92Q2,RCON92Q3,RCON92Q4,RCON93Q1,RCON93Q2,RCON93Q3,RCON93Q4,RCON94Q1,RCON94Q2,RCON94Q3,RCON94Q4,RCON95Q1,RCON95Q2,RCON95Q3,RCON95Q4,RCON96Q1,RCON96Q2,RCON96Q3,RCON96Q4,RCON97Q1,RCON97Q2,RCON97Q3,RCON97Q4,RCON98Q1,RCON98Q2,RCON98Q3,RCON98Q4,RCON99Q1,RCON99Q2,RCON99Q3,RCON99Q4,RCON00Q1,RCON00Q2,RCON00Q3,RCON00Q4,RCON01Q1,RCON01Q2,RCON01Q3,RCON01Q4,RCON02Q1,RCON02Q2,RCON02Q3,RCON02Q4,RCON03Q1,RCON03Q2,RCON03Q3,RCON03Q4,RCON04Q1,RCON04Q2,RCON04Q3,RCON04Q4,RCON05Q1,RCON05Q2,RCON05Q3,RCON05Q4,RCON06Q1,RCON06Q2,RCON06Q3,RCON06Q4,RCON07Q1,RCON07Q2,RCON07Q3,RCON07Q4,RCON08Q1,RCON08Q2,RCON08Q3,RCON08Q4,RCON09Q1,RCON09Q2,RCON09Q3,RCON09Q4,RCON10Q1,RCON10Q2,RCON10Q3,RCON10Q4,RCON11Q1,RCON11Q2,RCON11Q3,RCON11Q4,RCON12Q1,RCON12Q2,RCON12Q3,RCON12Q4,RCON13Q1,RCON13Q2,RCON13Q3,RCON13Q4,RCON14Q1,RCON14Q2,RCON14Q3,RCON14Q4,RCON15Q1,RCON15Q2,RCON15Q3,RCON15Q4,RCON16Q1,RCON16Q2,RCON16Q3,RCON16Q4,RCON17Q1,RCON17Q2,RCON17Q3,RCON17Q4,RCON18Q1,RCON18Q2,RCON18Q3,RCON18Q4,RCON19Q1,RCON19Q2,RCON19Q3,RCON19Q4,RCON20Q1,RCON20Q2,RCON20Q3,RCON20Q4,RCON21Q1,RCON21Q2,RCON21Q3,RCON21Q4,RCON22Q1,RCON22Q2,RCON22Q3,RCON22Q4,RCON23Q1,RCON23Q2,RCON23Q3,RCON23Q4,RCON24Q1
1973:Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.8,558.1,558.1,555.4,555.4,555.4,555.4,555.4,555.4,770.5,770.5,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.4,770.5,770.5,770.5,770.5,770.5,770.5,769.7,769.7,769.7,769.7,769.7,769.7,769.7,769.7,769.7,769.7,769.7,769.7,769.7,769.7,"1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","1,694.50","2,073.70","2,073.70","2,073.70","2,073.70","2,073.70","2,073.70","2,073.70","2,073.70","2,073.70","2,073.70","2,073.70","2,073.70","2,073.70","2,073.70","2,073.70","2,073.70","2,539.90","2,539.90","2,539.90","2,539.90","2,539.90","2,539.90","2,539.90","2,539.90","2,539.90","2,539.90","2,539.90","2,539.90","2,539.90","2,539.90","2,539.90","2,640.50","2,640.50","2,682.50","2,682.50","2,682.50","2,682.50","2,682.50","2,682.50","2,682.50","2,682.50","2,682.50","2,682.50","2,682.50","2,682.50","2,682.50","2,682.50","2,682.50","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","2,840.60","3,176.70","3,176.70","3,176.70","3,176.70","3,176.70","3,176.70","3,176.70","3,176.70","3,175.30","3,175.30","3,175.30","3,175.30","3,175.30","3,175.30","3,175.30","3,175.30","3,365.40","3,365.40","3,365.40","3,365.40","3,365.30","3,365.30","3,365.30","3,365.30","3,365.30","3,365.30","3,365.30","3,365.30","3,365.30","3,365.30","3,365.30","3,365.30","3,365.30","3,365.30","3,365.30","3,365.30","3,577.90","3,577.90","3,577.90","3,577.90","3,577.90","3,577.90","3,577.90","3,577.90","3,577.90","3,577.90","3,577.90","3,577.90","3,584.90","3,584.90","3,584.90","3,584.90","3,584.90","3,584.90","3,584.90","3,584.90","3,584.90","3,792.40","3,792.40"
1973:Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.5,551.3,546.3,546.3,546.3,546.3,546.3,546.3,762.8,762.8,765.9,765.9,765.9,765.9,765.9,765.9,765.9,765.9,765.9,765.9,765.9,765.9,765.9,765.9,765.9,765.9,765.9,765.9,767.4,767.4,767.4,767.4,767.4,767.4,766.7,766.7,766.7,766.7,766.7,766.7,766.7,766.7,766.7,766.7,766.7,766.7,766.7,766.7,"1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","1,686.80","2,067.40","2,067.40","2,067.40","2,067.40","2,067.40","2,067.40","2,067.40","2,067.40","2,067.40","2,067.40","2,067.40","2,067.40","2,067.40","2,067.40","2,067.40","2,067.40","2,532.60","2,532.60","2,532.60","2,532.60","2,532.60","2,532.60","2,532.60","2,532.60","2,532.60","2,532.60","2,532.60","2,532.60","2,532.60","2,532.60","2,532.60","2,636.00","2,636.00","2,675.60","2,675.60","2,675.60","2,675.60","2,675.60","2,675.60","2,675.60","2,675.60","2,675.60","2,675.60","2,675.60","2,675.60","2,675.60","2,675.60","2,675.60","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","2,832.20","3,167.40","3,167.40","3,167.40","3,167.40","3,167.40","3,167.40","3,167.40","3,167.40","3,166.00","3,166.00","3,166.00","3,166.00","3,166.00","3,166.00","3,166.00","3,166.00","3,355.50","3,355.50","3,355.50","3,355.50","3,355.50","3,355.50","3,355.50","3,355.50","3,355.50","3,355.50","3,355.50","3,355.50","3,355.50","3,355.50","3,355.50","3,355.50","3,355.50","3,355.50","3,355.50","3,355.50","3,567.20","3,567.20","3,567.20","3,567.20","3,567.20","3,567.20","3,567.20","3,567.20","3,567.20","3,567.20","3,567.20","3,567.20","3,574.20","3,574.20","3,574.20","3,574.20","3,574.20","3,574.20","3,574.20","3,574.20","3,574.20","3,781.10","3,781.10"
1974:Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.5,539.7,539.7,539.7,539.7,539.7,539.7,760.0,760.0,761.8,761.8,761.8,761.8,761.6,761.6,761.6,761.6,761.6,761.6,761.6,761.6,761.6,761.6,761.6,761.6,761.6,761.6,762.1,762.1,762.1,762.1,762.1,762.1,761.2,761.2,761.2,761.2,761.2,761.2,761.2,761.2,761.2,761.2,761.2,761.2,761.2,761.2,"1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","1,667.50","2,050.80","2,050.80","2,050.80","2,050.80","2,050.80","2,050.80","2,050.80","2,050.80","2,050.80","2,050.80","2,050.80","2,050.80","2,050.80","2,050.80","2,050.80","2,050.80","2,512.70","2,512.70","2,512.70","2,512.70","2,512.70","2,512.70","2,512.70","2,512.70","2,512.70","2,512.70","2,512.70","2,512.70","2,512.70","2,512.70","2,512.70","2,617.50","2,617.50","2,652.40","2,652.40","2,652.40","2,652.40","2,652.40","2,652.40","2,652.40","2,652.40","2,652.40","2,652.40","2,652.40","2,652.40","2,652.40","2,652.40","2,652.40","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","2,807.80","3,139.70","3,139.70","3,139.70","3,139.70","3,139.70","3,139.70","3,139.70","3,139.70","3,138.30","3,138.30","3,138.30","3,138.30","3,138.30","3,138.30","3,138.30","3,138.30","3,326.30","3,326.30","3,326.30","3,326.30","3,326.20","3,326.20","3,326.20","3,326.20","3,326.20","3,326.20","3,326.20","3,326.20","3,326.20","3,326.20","3,326.20","3,326.20","3,326.20","3,326.20","3,326.20","3,326.20","3,535.30","3,535.30","3,535.30","3,535.30","3,535.30","3,535.30","3,535.30","3,535.30","3,535.30","3,535.30","3,535.30","3,535.30","3,542.20","3,542.20","3,542.20","3,542.20","3,542.20","3,542.20","3,542.20","3,542.20","3,542.20","3,747.30","3,747.30"
1974:Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.3,542.7,542.7,542.7,542.7,542.7,763.2,763.2,761.9,761.9,761.9,761.9,761.7,761.7,761.7,761.7,761.7,761.7,761.7,761.7,761.7,761.7,761.7,761.7,761.7,761.7,764.9,764.9,764.9,764.9,764.9,764.9,764.1,764.1,764.1,764.1,764.1,764.1,764.1,764.1,764.1,764.1,764.1,764.1,764.1,764.1,"1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","1,677.20","2,059.00","2,059.00","2,059.00","2,059.00","2,059.00","2,059.00","2,059.00","2,059.00","2,059.00","2,059.00","2,059.00","2,059.00","2,059.00","2,059.00","2,059.00","2,059.00","2,522.70","2,522.70","2,522.70","2,522.70","2,522.70","2,522.70","2,522.70","2,522.70","2,522.70","2,522.70","2,522.70","2,522.70","2,522.70","2,522.70","2,522.70","2,629.70","2,629.70","2,662.00","2,662.00","2,662.00","2,662.00","2,662.00","2,662.00","2,662.00","2,662.00","2,662.00","2,662.00","2,662.00","2,662.00","2,662.00","2,662.00","2,662.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","2,819.00","3,150.60","3,150.60","3,150.60","3,150.60","3,150.60","3,150.60","3,150.60","3,150.60","3,149.20","3,149.20","3,149.20","3,149.20","3,149.20","3,149.20","3,149.20","3,149.20","3,337.90","3,337.90","3,337.90","3,337.90","3,337.90","3,337.90","3,337.90","3,337.90","3,337.90","3,337.90","3,337.90","3,337.90","3,337.90","3,337.90","3,337.90","3,337.90","3,337.90","3,337.90","3,337.90","3,337.90","3,548.00","3,548.00","3,548.00","3,548.00","3,548.00","3,548.00","3,548.00","3,548.00","3,548.00","3,548.00","3,548.00","3,548.00","3,555.00","3,555.00","3,555.00","3,555.00","3,555.00","3,555.00","3,555.00","3,555.00","3,555.00","3,760.80","3,760.80"
1974:Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.7,547.2,547.2,547.2,547.2,767.2,767.2,764.7,764.7,764.7,764.7,766.6,766.6,766.6,766.6,766.6,766.6,766.6,766.6,766.6,766.6,766.6,766.6,766.6,766.6,770.1,770.1,770.1,770.1,770.1,770.1,769.4,769.4,769.4,769.4,769.4,769.4,769.4,769.4,769.4,769.4,769.4,769.4,769.4,769.4,"1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","1,686.70","2,065.50","2,065.50","2,065.50","2,065.50","2,065.50","2,065.50","2,065.50","2,065.50","2,065.50","2,065.50","2,065.50","2,065.50","2,065.50","2,065.50","2,065.50","2,065.50","2,532.40","2,532.40","2,532.40","2,532.40","2,532.40","2,532.40","2,532.40","2,532.40","2,532.40","2,532.40","2,532.40","2,532.40","2,532.40","2,532.40","2,532.40","2,641.80","2,641.80","2,672.20","2,672.20","2,672.20","2,672.20","2,672.20","2,672.20","2,672.20","2,672.20","2,672.20","2,672.20","2,672.20","2,672.20","2,672.20","2,672.20","2,672.20","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","2,831.60","3,163.60","3,163.60","3,163.60","3,163.60","3,163.60","3,163.60","3,163.60","3,163.60","3,162.20","3,162.20","3,162.20","3,162.20","3,162.20","3,162.20","3,162.20","3,162.20","3,351.70","3,351.70","3,351.70","3,351.70","3,351.60","3,351.60","3,351.60","3,351.60","3,351.60","3,351.60","3,351.60","3,351.60","3,351.60","3,351.60","3,351.60","3,351.60","3,351.60","3,351.60","3,351.60","3,351.60","3,563.30","3,563.30","3,563.30","3,563.30","3,563.30","3,563.30","3,563.30","3,563.30","3,563.30","3,563.30","3,563.30","3,563.30","3,570.20","3,570.20","3,570.20","3,570.20","3,570.20","3,570.20","3,570.20","3,570.20","3,570.20","3,776.90","3,776.90"
1974:Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.1,528.2,528.2,528.2,748.9,748.9,748.1,748.1,748.1,748.1,752.9,752.9,752.9,752.9,752.9,752.9,752.9,752.9,752.9,752.9,752.9,752.9,752.9,752.9,757.3,757.3,757.3,757.3,757.3,757.3,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,756.5,"1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","1,664.70","2,039.90","2,039.90","2,039.90","2,039.90","2,039.90","2,039.90","2,039.90","2,039.90","2,039.90","2,039.90","2,039.90","2,039.90","2,039.90","2,039.90","2,039.90","2,039.90","2,490.90","2,490.90","2,490.90","2,490.90","2,490.90","2,490.90","2,490.90","2,490.90","2,490.90","2,490.90","2,490.90","2,490.90","2,490.90","2,490.90","2,490.90","2,600.10","2,600.10","2,628.40","2,628.40","2,628.40","2,628.40","2,628.40","2,628.40","2,628.40","2,628.40","2,628.40","2,628.40","2,628.40","2,628.40","2,628.40","2,628.40","2,628.40","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","2,790.80","3,117.30","3,117.30","3,117.30","3,117.30","3,117.30","3,117.30","3,117.30","3,117.30","3,115.80","3,115.80","3,115.80","3,115.80","3,115.80","3,115.80","3,115.80","3,115.80","3,302.50","3,302.50","3,302.50","3,302.50","3,302.50","3,302.50","3,302.50","3,302.50","3,302.50","3,302.50","3,302.50","3,302.50","3,302.50","3,302.50","3,302.50","3,302.50","3,302.50","3,302.50","3,302.50","3,302.50","3,511.20","3,511.20","3,511.20","3,511.20","3,511.20","3,511.20","3,511.20","3,511.20","3,511.20","3,511.20","3,511.20","3,511.20","3,518.10","3,518.10","3,518.10","3,518.10","3,518.10","3,518.10","3,518.10","3,518.10","3,518.10","3,721.70","3,721.70"
1975:Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.3,531.5,531.5,752.3,752.3,754.6,754.6,754.6,754.6,756.9,756.9,756.9,756.9,757.2,757.2,757.2,757.2,757.2,757.2,757.2,757.2,757.2,757.2,764.0,764.0,764.0,764.0,764.0,764.0,763.3,763.3,763.3,763.3,763.3,763.3,763.3,763.3,763.3,763.3,763.3,763.3,763.3,763.3,"1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","1,677.10","2,051.80","2,051.80","2,051.80","2,051.80","2,051.80","2,051.80","2,051.80","2,051.80","2,051.80","2,051.80","2,051.80","2,051.80","2,051.80","2,051.80","2,051.80","2,051.80","2,513.20","2,513.20","2,513.20","2,513.20","2,513.20","2,513.20","2,513.20","2,513.20","2,513.20","2,513.20","2,513.20","2,513.20","2,513.20","2,513.20","2,513.20","2,621.30","2,621.30","2,648.80","2,648.80","2,648.80","2,648.80","2,648.80","2,648.80","2,648.80","2,648.80","2,648.80","2,648.80","2,648.80","2,648.80","2,648.80","2,648.80","2,648.80","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","2,814.60","3,143.40","3,143.40","3,143.40","3,143.40","3,143.40","3,143.40","3,143.40","3,143.40","3,142.00","3,142.00","3,142.00","3,142.00","3,142.00","3,142.00","3,142.00","3,142.00","3,330.20","3,330.20","3,330.20","3,330.20","3,330.10","3,330.10","3,330.10","3,330.10","3,330.10","3,330.10","3,330.10","3,330.10","3,330.10","3,330.10","3,330.10","3,330.10","3,330.10","3,330.10","3,330.10","3,330.10","3,540.60","3,540.60","3,540.60","3,540.60","3,540.60","3,540.60","3,540.60","3,540.60","3,540.60","3,540.60","3,540.60","3,540.60","3,547.60","3,547.60","3,547.60","3,547.60","3,547.60","3,547.60","3,547.60","3,547.60","3,547.60","3,752.90","3,752.90"
1975:Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.6,539.7,764.1,764.1,767.5,767.5,767.5,767.5,770.4,770.4,770.4,770.4,770.2,770.2,770.2,770.2,770.2,770.2,770.2,770.2,770.2,770.2,776.3,776.3,776.3,776.3,776.3,776.3,775.6,775.6,775.6,775.6,775.6,775.6,775.6,775.6,775.6,775.6,775.6,775.6,775.6,775.6,"1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","1,706.00","2,086.90","2,086.90","2,086.90","2,086.90","2,086.90","2,086.90","2,086.90","2,086.90","2,086.90","2,086.90","2,086.90","2,086.90","2,086.90","2,086.90","2,086.90","2,086.90","2,556.30","2,556.30","2,556.30","2,556.30","2,556.30","2,556.30","2,556.30","2,556.30","2,556.30","2,556.30","2,556.30","2,556.30","2,556.30","2,556.30","2,556.30","2,667.10","2,667.10","2,695.40","2,695.40","2,695.40","2,695.40","2,695.40","2,695.40","2,695.40","2,695.40","2,695.40","2,695.40","2,695.40","2,695.40","2,695.40","2,695.40","2,695.40","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","2,860.50","3,195.80","3,195.80","3,195.80","3,195.80","3,195.80","3,195.80","3,195.80","3,195.80","3,194.40","3,194.40","3,194.40","3,194.40","3,194.40","3,194.40","3,194.40","3,194.40","3,385.80","3,385.80","3,385.80","3,385.80","3,385.70","3,385.70","3,385.70","3,385.70","3,385.70","3,385.70","3,385.70","3,385.70","3,385.70","3,385.70","3,385.70","3,385.70","3,385.70","3,385.70","3,385.70","3,385.70","3,598.90","3,598.90","3,598.90","3,598.90","3,598.90","3,598.90","3,598.90","3,598.90","3,598.90","3,598.90","3,598.90","3,598.90","3,605.90","3,605.90","3,605.90","3,605.90","3,605.90","3,605.90","3,605.90","3,605.90","3,605.90","3,814.70","3,814.70"
1975:Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.9,771.6,771.6,775.3,775.3,775.3,775.3,780.2,780.2,780.2,780.2,779.7,779.7,779.7,779.7,779.7,779.7,779.7,779.7,779.7,779.7,786.3,786.3,786.3,786.3,786.3,786.3,785.4,785.4,785.4,785.4,785.4,785.4,785.4,785.4,785.4,785.4,785.4,785.4,785.4,785.4,"1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","1,723.90","2,114.40","2,114.40","2,114.40","2,114.40","2,114.40","2,114.40","2,114.40","2,114.40","2,114.40","2,114.40","2,114.40","2,114.40","2,114.40","2,114.40","2,114.40","2,114.40","2,591.80","2,591.80","2,591.80","2,591.80","2,591.80","2,591.80","2,591.80","2,591.80","2,591.80","2,591.80","2,591.80","2,591.80","2,591.80","2,591.80","2,591.80","2,704.60","2,704.60","2,734.70","2,734.70","2,734.70","2,734.70","2,734.70","2,734.70","2,734.70","2,734.70","2,734.70","2,734.70","2,734.70","2,734.70","2,734.70","2,734.70","2,734.70","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","2,901.20","3,241.40","3,241.40","3,241.40","3,241.40","3,241.40","3,241.40","3,241.40","3,241.40","3,239.90","3,239.90","3,239.90","3,239.90","3,239.90","3,239.90","3,239.90","3,239.90","3,434.10","3,434.10","3,434.10","3,434.10","3,434.10","3,434.10","3,434.10","3,434.10","3,434.10","3,434.10","3,434.10","3,434.10","3,434.10","3,434.10","3,434.10","3,434.10","3,434.10","3,434.10","3,434.10","3,434.10","3,650.00","3,650.00","3,650.00","3,650.00","3,650.00","3,650.00","3,650.00","3,650.00","3,650.00","3,650.00","3,650.00","3,650.00","3,657.20","3,657.20","3,657.20","3,657.20","3,657.20","3,657.20","3,657.20","3,657.20","3,657.20","3,868.90","3,868.90"
1975:Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.2,779.4,783.9,783.9,783.9,783.9,792.8,792.8,792.8,792.8,791.1,791.1,791.1,791.1,791.1,791.1,791.1,791.1,791.1,791.1,794.2,794.2,794.2,794.2,794.2,794.2,793.3,793.3,793.3,793.3,793.3,793.3,793.3,793.3,793.3,793.3,793.3,793.3,793.3,793.3,"1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","1,740.40","2,137.00","2,137.00","2,137.00","2,137.00","2,137.00","2,137.00","2,137.00","2,137.00","2,137.00","2,137.00","2,137.00","2,137.00","2,137.00","2,137.00","2,137.00","2,137.00","2,618.70","2,618.70","2,618.70","2,618.70","2,618.70","2,618.70","2,618.70","2,618.70","2,618.70","2,618.70","2,618.70","2,618.70","2,618.70","2,618.70","2,618.70","2,732.10","2,732.10","2,764.60","2,764.60","2,764.60","2,764.60","2,764.60","2,764.60","2,764.60","2,764.60","2,764.60","2,764.60","2,764.60","2,764.60","2,764.60","2,764.60","2,764.60","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","2,931.40","3,275.70","3,275.70","3,275.70","3,275.70","3,275.70","3,275.70","3,275.70","3,275.70","3,274.20","3,274.20","3,274.20","3,274.20","3,274.20","3,274.20","3,274.20","3,274.20","3,470.50","3,470.50","3,470.50","3,470.50","3,470.50","3,470.50","3,470.50","3,470.50","3,470.50","3,470.50","3,470.50","3,470.50","3,470.50","3,470.50","3,470.50","3,470.50","3,470.50","3,470.50","3,470.50","3,470.50","3,689.30","3,689.30","3,689.30","3,689.30","3,689.30","3,689.30","3,689.30","3,689.30","3,689.30","3,689.30","3,689.30","3,689.30","3,696.50","3,696.50","3,696.50","3,696.50","3,696.50","3,696.50","3,696.50","3,696.50","3,696.50","3,910.50","3,910.50"
